id,title,author,year
3446,Noite Vida Esperança Tempo,Julia Costa,2016,
3447,Cidade Mar Destino Vento,Josué Costa,2010,
3448,Noite Tempo Mistério,Rodrigo Rezende,2019,
3449,Vida Silêncio,Josué Ribeiro,2010,
3450,A Amor Tempo Sonho,Camila Ferreira,2019,
3451,Casa A O Tempo Casa,Lucas Guedes,2013,
3452,O Casa Futuro Mar Mistério,Rafael Almeida,2012,
3453,A Sombra Vida Tempo Vento,Gustavo Melo,2019,
3454,Silêncio Amor,Bruno Rocha,2015,
3455,Futuro Casa Esperança,Paolla Simas,2016,
3456,Casa Tempo Mar Árvore,David Alves,2020,
3457,Luz Casa Cidade A,Cristiano Faleiros,2018,
3458,Esperança Mistério Árvore Passado,Rafael Mendes,2017,
3459,Sombra Silêncio O Noite,Felippe Alves,2019,
3460,Cidade Silêncio,Patricia Barbosa,2018,
3461,O Sonho Esperança Mistério,João Costa,2013,
3462,Luz Mar,Rafael Saigg,2022,
3463,Passado Mar Destino Casa Sonho,Leonardo Guedes,2019,
3464,Sonho Passado Vida O,Fernanda Silva,2011,
3465,Cidade O Mistério Mar Sonho,Camila Amaral,2012,
3466,Casa Mar Sombra Cidade,Fabricio Costa,2010,
3467,Silêncio Silêncio Passado A Passado,Daniela Santos,2010,
3468,Árvore A Mistério,Bruno Santos,2019,
3469,Destino Mistério Esperança,Pedro Rezende,2019,
3470,Mistério Passado,Ana Luiza Almeida,2012,
3471,Tempo Vento,Luiza Barbosa,2012,
3472,Mar Amor,Gabriel Cardoso,2020,
3473,Esperança Destino Amor Passado,Pedro Guedes,2014,
3474,Esperança Mar Cidade Vida,Daniela Lima,2010,
3475,Noite Mistério Passado Amor Mistério,Maria Guedes,2012,
3476,Vento Casa Mistério,Cleber Almeida,2021,
3477,Futuro Destino,João Silva,2019,
3478,Noite Casa Mar Árvore,Vitor Cardoso,2011,
3479,Casa Esperança,Cleber Costa,2020,
3480,Tempo Noite Passado,Felipe Mendes,2015,
3481,O Mar Silêncio,Ayrton Gomes,2012,
3482,Luz O Vento Futuro A,Cleber Ribeiro,2019,
3483,A Luz Mar Árvore Cidade,Bruno Saigg,2022,
3484,Tempo Vento Vida,Luan Amaral,2016,
3485,Destino A Vento Árvore Esperança,Hugo Martins,2020,
3486,Árvore Mistério,Lucas Freitas,2022,
3487,Tempo Esperança Vento Árvore O,Leonardo Moreira,2020,
3488,A Árvore Cidade Passado,Carlos Arrascaeta,2010,
3489,Noite Passado Sombra Passado,Luiza Souza,2022,
3490,Passado Vida Vida Passado,Gabriel Araujo,2016,
3491,Futuro Esperança,Daniela Melo,2022,
3492,O Amor Destino Casa Sombra,Arthur Almeida,2014,
3493,Sombra Destino Sombra O Cidade,Cristiano Nunes,2013,
3494,Árvore Mar Cidade,Luan Carvalho,2010,
3495,Tempo Sonho Amor O Casa,Daniela Santoro,2013,
3496,Luz A Passado,Camila Moreira,2011,
3497,Mistério A Luz,Leticia Ferreira,2014,
3498,Sombra Esperança Esperança Esperança Vento,Chris Melo,2019,
3499,Mar Amor Mar Sonho Passado,Artur Costa,2012,
3500,Sombra Sonho Noite Árvore Tempo,Gabriel Barbosa,2016,
3501,Mar O Sonho Árvore Mistério,Ana Luiza Gomes,2010,
3502,O Mar Vento Tempo Silêncio,Paloma Oliveira,2019,
3503,Tempo Mar Silêncio Destino,Lucas Simas,2010,
3504,Destino A Árvore A Cidade,Ayrton Araujo,2017,
3505,Vida Sonho,Paolla Arrascaeta,2021,
3506,Vento Mar Sonho Sonho,Gustavo Lima,2011,
3507,Mar Mistério Sombra Tempo,Carlos Rocha,2017,
3508,Passado Futuro O Futuro,Daniela Oliveira,2021,
3509,A Vento A O O,Lucas Araujo,2013,
3510,Amor Noite,Rafael Faleiros,2016,
3511,Tempo Vento Árvore A,João Lima,2015,
3512,Amor Sonho Noite Tempo Sombra,Luan Melo,2022,
3513,Mar Luz Cidade,Felippe Arrascaeta,2017,
3514,A Noite Luz Mar,Rafael Freitas,2022,
3515,Luz Futuro,Camila Ferreira,2012,
3516,Esperança Tempo,Artur Ribeiro,2021,
3517,Esperança Vento Mar,Rafael Solano,2010,
3518,A Tempo Mar,Camila Cruz,2022,
3519,Mar Amor Esperança O,Cristiano Souza,2022,
3520,Noite Vida O Sombra,Felipe Almeida,2016,
3521,Sombra Tempo,Eduarda Costa,2015,
3522,Silêncio Passado,Felipe Melo,2022,
3523,Mistério Mar Mistério Silêncio Esperança,Rodrigo Cruz,2016,
3524,Luz Sombra Futuro,Artur Ferreira,2014,
3525,Árvore Vento,Paolla Costa,2011,
3526,Árvore Sombra Mar Tempo Sonho,Luiza Ferreira,2012,
3527,Mar Mistério Vida Casa Sonho,Felippe Oliveira,2016,
3528,Casa Futuro Destino Amor Vento,Josué Santos,2020,
3529,O Passado Silêncio Passado Passado,Hugo Silva,2016,
3530,Noite Esperança Silêncio,Bruna Moraes,2014,
3531,Tempo Mar Esperança Passado,João Solano,2011,
3532,Mistério Sombra Luz,Ana Mendes,2021,
3533,Tempo Destino,Leonardo Costa,2018,
3534,O O Vento,Camila Freitas,2011,
3535,Destino Noite,Chris Simas,2018,
3536,Futuro Vento Árvore,Eduardo Cruz,2020,
3537,Luz Destino Luz Passado,Maria Solano,2013,
3538,Noite Sombra Sombra Noite,Artur Costa,2020,
3539,O Mistério,Josué Santos,2012,
3540,Sonho Silêncio Silêncio Noite Luz,Fabricio Simas,2010,
3541,Árvore Destino Casa Mistério,Josué Cardoso,2020,
3542,Luz Destino,Natália Santoro,2013,
3543,Sombra Casa,Davi Amaral,2010,
3544,Casa Mistério Amor,Hugo Souza,2014,
3545,Árvore Árvore Esperança,Felipe Souza,2017,
3546,O Vento A,Ana Luiza Santos,2011,
3547,Sonho Mar Casa Sombra Cidade,Rodrigo Amaral,2015,
3548,Casa Silêncio Sombra Sombra Árvore,Rafael Santoro,2016,
3549,Luz A Silêncio,Paolla Gomes,2012,
3550,Vida Árvore,Rafael Moraes,2017,
3551,Sombra Vento Futuro Silêncio Silêncio,Leonardo Amaral,2014,
3552,Mar Vida Cidade,Paloma Arrascaeta,2019,
3553,Cidade Amor Silêncio O,Ronaldo Faleiros,2013,
3554,Noite Sonho,Patricia Oliveira,2015,
3555,Futuro Cidade,Eduardo Moraes,2021,
3556,Passado Casa Mistério Tempo Casa,Fernanda Moraes,2018,
3557,Cidade Sombra Esperança,Gabriel Moraes,2013,
3558,Destino O Mar Vida,Fabricio Santos,2010,
3559,A Mistério Sonho Noite,Rafael Moraes,2015,
3560,Amor A Luz Destino,Fabricio Alves,2013,
3561,Tempo Mar Silêncio O,Carlos Cruz,2011,
3562,Amor Vida Árvore Amor,Davi Ribeiro,2021,
3563,Esperança A,Thiago Martins,2014,
3564,O Cidade Vida Silêncio,Gustavo Moreira,2015,
3565,Silêncio Passado,Luan Guedes,2022,
3566,Tempo Árvore,Vitor Nunes,2013,
3567,Passado Sombra A Passado Sombra,Arthur Cruz,2020,
3568,Mar Amor Luz Passado Sonho,Ana Luiza Simas,2011,
3569,Amor Futuro Mar,Felippe Souza,2021,
3570,Vida Casa Casa,Davi Almeida,2013,
3571,Sonho Destino Mistério,Felipe Moreira,2012,
3572,Mistério Passado Vento,Gabriel Faleiros,2013,
3573,Vento Cidade Noite Vida,David Costa,2010,
3574,Passado Vida Casa A Cidade,Gabriel Melo,2019,
3575,Mistério Mar Mistério,Caio Melo,2022,
3576,Esperança Vento Mar Noite,Lucas Melo,2017,
3577,Amor Tempo Noite Futuro Destino,Leticia Lima,2022,
3578,Esperança Casa Silêncio Mar,Caio Costa,2011,
3579,Vida Sonho Casa Cidade Destino,Rafael Guedes,2018,
3580,Luz Mar Destino Árvore,Chris Almeida,2014,
3581,Mistério Casa Tempo Mistério Mistério,Leticia Souza,2018,
3582,Amor Mistério Cidade,Paolla Ferreira,2015,
3583,O Amor Passado Vida,Leonardo Araujo,2015,
3584,Silêncio Silêncio,Gabriel Simas,2015,
3585,Vida Esperança Luz Sombra,Eduarda Solano,2015,
3586,Luz Árvore Vento Mar,Ayrton Santoro,2019,
3587,Mar Vento Futuro A Árvore,Chris Moreira,2015,
3588,Mistério Sonho Tempo Passado Destino,Ana Luiza Martins,2011,
3589,Mar Cidade,Eduarda Cruz,2013,
3590,Sonho Sombra Destino,Artur Costa,2019,
3591,Sombra Futuro Silêncio,Patricia Carvalho,2011,
3592,Luz Luz Vida Casa,Paloma Amaral,2014,
3593,O Passado Destino Vida,Lucas Nunes,2012,
3594,Vida Mistério Cidade,Felipe Santos,2016,
3595,Mar Destino,Arthur Santos,2012,
3596,Amor Noite,Leonardo Guedes,2018,
3597,Casa Passado Cidade Tempo Vida,Felipe Martins,2017,
3598,Sombra Vento Sonho Silêncio,João Amaral,2017,
3599,Luz Esperança Noite Passado,Caio Santos,2021,
3600,Passado Casa,Leonardo Santos,2020,
3601,Árvore Cidade Mistério Vida,Fabricio Santos,2022,
3602,Tempo Vento,Amanda Mendes,2018,
3603,Mistério Amor,Rodrigo Martins,2021,
3604,Silêncio Árvore Tempo Futuro,Leticia Cruz,2016,
3605,Cidade Passado,David Melo,2019,
3606,Esperança Mar Destino,Davi Lima,2022,
3607,Cidade Destino A Destino,Carlos Moreira,2013,
3608,Cidade Árvore Sonho,Fernanda Carvalho,2013,
3609,Luz Sombra,Artur Simas,2021,
3610,Passado Esperança Amor Casa Mar,Daniela Melo,2019,
3611,Cidade Vento Futuro,Felipe Araujo,2021,
3612,Passado Casa,Luisa Souza,2019,
3613,Destino A Luz Vida Vento,Marcelo Martins,2012,
3614,Sombra Vento Sombra Amor,Lucas Pereira,2022,
3615,Casa Sombra Tempo,Julia Costa,2016,
3616,O Árvore Noite,Pedro Faleiros,2019,
3617,Cidade Casa Mistério Passado Luz,Luiza Ribeiro,2014,
3618,A Destino A Cidade Vida,Vitor Silva,2017,
3619,Mar Destino Destino Passado,David Santoro,2020,
3620,Vento Luz,Bruno Santoro,2011,
3621,Cidade Passado,Maria Freitas,2013,
3622,Sonho Sombra Cidade Passado Casa,Cleber Pereira,2018,
3623,O Passado Vida Futuro Passado,Artur Guedes,2014,
3624,Destino Tempo Esperança Amor Passado,Cleber Arrascaeta,2022,
3625,Passado Silêncio,Marcelo Souza,2017,
3626,Luz Luz Vida Sombra Mar,Josué Arrascaeta,2012,
3627,A Mar Mar Luz,Daniela Souza,2018,
3628,Destino Esperança,Caio Costa,2014,
3629,O Sonho Casa Casa Luz,David Moreira,2021,
3630,Passado Noite A Casa Futuro,Gabriel Nunes,2012,
3631,Mistério Amor Amor Sombra A,Marcelo Oliveira,2013,
3632,Sonho Sombra,Eduardo Gomes,2012,
3633,Luz Noite Vida,Leonardo Moreira,2017,
3634,Sonho Vento Cidade,Rodrigo Santos,2017,
3635,Cidade Sombra Vida Mar,Luan Moreira,2013,
3636,Silêncio A Casa Silêncio Cidade,Gustavo Melo,2012,
3637,Amor Destino Tempo Destino,Cristiano Alves,2020,
3638,Futuro Árvore,Chris Oliveira,2019,
3639,Futuro Passado Silêncio Tempo Destino,Mateus Souza,2022,
3640,Tempo Sonho Passado Mistério Mar,Leticia Ribeiro,2018,
3641,Sombra Mar,Maria Carvalho,2019,
3642,Árvore O Sombra,Luisa Oliveira,2016,
3643,Sombra Vento Sonho Sombra,Ana Luiza Ferreira,2017,
3644,Casa Noite Noite Vida,Gabriel Araujo,2020,
3645,Tempo Futuro Mistério Silêncio Passado,Fernanda Moreira,2014,
3646,Tempo Futuro Árvore Tempo,Chris Santos,2020,
3647,Luz Esperança Tempo Vida,Gustavo Oliveira,2010,
3648,Sonho Casa Sombra,Rafael Guedes,2022,
3649,Silêncio Vida Tempo,Julia Almeida,2020,
3650,Mistério Casa,Mateus Oliveira,2010,
3651,Vida O Cidade Noite,Patricia Rocha,2010,
3652,Destino Luz Luz Silêncio,Rafael Oliveira,2019,
3653,O Passado Vento Noite Silêncio,Gustavo Moraes,2021,
3654,Destino O Esperança Casa,Lucas Faleiros,2018,
3655,Silêncio Mar A Silêncio,Maria Alves,2012,
3656,Passado Destino,Caio Martins,2016,
3657,Esperança Silêncio,Nayara Silva,2013,
3658,Cidade Cidade Vento Sonho Cidade,Fabricio Freitas,2018,
3659,Passado Luz Amor Destino Silêncio,Julia Alves,2015,
3660,Vida O Casa Vento,Josué Lima,2010,
3661,Luz Noite,Ronaldo Mendes,2012,
3662,Noite Mar Tempo Esperança,Fernanda Moraes,2021,
3663,Cidade Sombra A Árvore Amor,Hugo Melo,2015,
3664,Noite Vento Silêncio,Davi Melo,2014,
3665,Noite Passado Casa,Fabricio Rezende,2010,
3666,Mistério Árvore Tempo Amor Cidade,Cleber Souza,2020,
3667,Esperança Árvore Vento,Bruno Freitas,2010,
3668,A Tempo Destino Mar Casa,Rafael Solano,2012,
3669,Mar Árvore Casa Luz,Cleber Rezende,2021,
3670,O Cidade,Ronaldo Solano,2022,
3671,Silêncio Mar Mar Sonho,Ana Luiza Solano,2016,
3672,Vento Luz A A Esperança,Carlos Santoro,2014,
3673,Sonho Vida Sonho Árvore,Carlos Souza,2019,
3674,Casa Vento A Árvore,Gabriel Lima,2021,
3675,Destino Amor,Lucas Guedes,2019,
3676,Cidade Vida Amor Noite,Josué Pereira,2021,
3677,Noite Mar Árvore,João Arrascaeta,2012,
3678,Luz Noite Árvore Sonho Árvore,Amanda Cruz,2014,
3679,Esperança Vida Futuro Luz,Bruno Silva,2010,
3680,Árvore Luz,Carlos Ferreira,2015,
3681,Casa Mistério Tempo Tempo Cidade,Ronaldo Freitas,2022,
3682,Vento Esperança,Luiza Souza,2018,
3683,Luz Cidade Mistério Esperança Noite,Cleber Pereira,2017,
3684,Esperança Mar A,Arthur Cruz,2016,
3685,A Vida Futuro Luz Noite,Arthur Almeida,2017,
3686,Cidade Luz Esperança Sombra Árvore,Caio Freitas,2018,
3687,Silêncio Casa Sombra Esperança,Rafael Gomes,2013,
3688,Sonho Casa Luz Mistério,Cristiano Oliveira,2015,
3689,Árvore Casa Cidade Tempo Silêncio,Luisa Lima,2016,
3690,Casa O Cidade,Rafael Souza,2021,
3691,Sombra Mar Vento,Vitor Silva,2017,
3692,Mistério Luz Tempo,Hugo Cruz,2010,
3693,Destino O Noite,Patricia Gomes,2018,
3694,Mar Cidade Mar,Ana Luiza Guedes,2017,
3695,Vida Sombra Passado,João Martins,2011,
3696,Mistério Mar Sombra Mar,Lucas Lima,2022,
3697,Passado Sombra Casa Esperança,Patricia Barbosa,2016,
3698,Árvore Casa,Maria Souza,2020,
3699,Silêncio Vida O A,Gabriel Saigg,2014,
3700,Árvore Passado Amor,Luiza Pinto,2017,
3701,Tempo Mar Mistério,Gustavo Almeida,2016,
3702,Mar Árvore Mar Vento,Cristiano Gomes,2010,
3703,Tempo Destino Silêncio Mistério Casa,Vitor Simas,2022,
3704,Silêncio Sombra,Luiza Costa,2022,
3705,Sonho Passado Cidade Passado Mistério,Daniela Carvalho,2017,
3706,Mar Tempo Amor Amor Vento,Julia Faleiros,2013,
3707,Destino O Mar Sonho,Patricia Saigg,2015,
3708,Vida Noite Mar Casa,Ana Ribeiro,2022,
3709,Sombra Mistério Árvore,Hugo Freitas,2020,
3710,Amor Amor Passado Árvore Tempo,Gabriel Souza,2015,
3711,Noite Vida O Passado Cidade,Pedro Pereira,2014,
3712,Vento A Destino,Fabricio Araujo,2012,
3713,Esperança Destino Passado Luz Tempo,Mateus Martins,2021,
3714,Amor Tempo Esperança Tempo,Maria Araujo,2010,
3715,Noite Futuro Casa Mar,Ayrton Nunes,2015,
3716,Sombra O Vida Amor,Camila Cardoso,2013,
3717,Luz Noite Vida Vento,Luan Cruz,2016,
3718,Vida Noite O,Ayrton Souza,2013,
3719,Noite Mistério Futuro Noite,Thiago Araujo,2014,
3720,Destino Silêncio Vida Passado,Maria Lima,2015,
3721,Árvore Sonho,Julia Silva,2013,
3722,Sonho Futuro Árvore,Artur Lima,2016,
3723,Vento Destino Destino O,Gustavo Santos,2017,
3724,Mar Passado Sonho Destino Cidade,Lucas Costa,2015,
3725,Silêncio Noite Vento Esperança Mar,Luiza Simas,2021,
3726,Cidade Destino,Cleber Nunes,2022,
3727,Cidade Árvore Passado Vento Luz,Josué Araujo,2020,
3728,Vento Casa,Luiza Lima,2014,
3729,Tempo Amor Noite Amor,Ayrton Souza,2016,
3730,Casa Mar Vida,Arthur Costa,2012,
3731,Vento Esperança Sonho Destino,Amanda Martins,2018,
3732,Vento Árvore,Luiza Cruz,2013,
3733,Futuro Cidade O Sonho,Carlos Araujo,2022,
3734,Sombra Passado Sonho Sonho,Daniela Costa,2014,
3735,Tempo Amor Tempo,Paolla Rezende,2014,
3736,Vento Destino Casa,Fernanda Gomes,2011,
3737,Vento Amor Mistério Sombra Futuro,Lucas Nunes,2022,
3738,Silêncio O Árvore Mar Cidade,Amanda Cruz,2018,
3739,A Esperança Sonho Esperança Vento,Fernanda Cardoso,2015,
3740,Luz Casa Sonho Sombra,Marcelo Almeida,2020,
3741,Sombra Futuro,Artur Mendes,2018,
3742,Noite Sombra,Chris Martins,2015,
3743,Destino Sombra Sombra Sombra Mar,Caio Freitas,2013,
3744,Destino Mar Tempo,Davi Freitas,2021,
3745,Passado Vento Mar Sonho Amor,Lucas Melo,2021,
3746,Noite Cidade Sonho Vida,Lucas Martins,2016,
3747,Tempo Amor,Lucas Solano,2011,
3748,Vento Noite Esperança Vida,Leonardo Pinto,2016,
3749,Mistério Vento Árvore,Amanda Lima,2017,
3750,Luz Passado,Rafael Alves,2019,
3751,Casa Futuro Esperança Esperança,Felippe Arrascaeta,2017,
3752,O A Mistério Luz Destino,Rodrigo Amaral,2017,
3753,Passado Luz,Arthur Saigg,2014,
3754,Passado Noite Casa Mistério Vida,Leonardo Melo,2014,
3755,Vida Futuro Mistério Vento Cidade,David Rocha,2012,
3756,Casa Sonho Tempo Silêncio,Eduardo Santoro,2013,
3757,Esperança Vida,Josué Santos,2020,
3758,A O,Carlos Santos,2018,
3759,Esperança Sonho,Hugo Lima,2019,
3760,Sonho Vida Sombra,Camila Souza,2016,
3761,Destino Tempo Noite,Nayara Cardoso,2020,
3762,Mar Noite Amor Futuro,Rafael Solano,2018,
3763,A Vento Luz A Noite,Amanda Faleiros,2014,
3764,Árvore Tempo Vida Esperança Mistério,Luiza Araujo,2018,
3765,Passado Luz Tempo Destino Luz,Fernanda Ferreira,2022,
3766,Futuro Mistério,Ana Luiza Mendes,2022,
3767,Mistério Sonho,Patricia Nunes,2019,
3768,Casa Árvore A Mar,Bruno Ribeiro,2018,
3769,Árvore Passado Silêncio,Daniela Ribeiro,2020,
3770,Casa Futuro,Julia Faleiros,2021,
3771,Tempo Esperança Árvore Destino Sombra,Josué Simas,2017,
3772,Futuro Mar Passado Silêncio Luz,Eduarda Lima,2020,
3773,Amor Vida Sombra Noite,Daniela Rocha,2018,
3774,Destino Amor Silêncio Vento Vento,Lucas Costa,2011,
3775,Mar Tempo,Mateus Alves,2016,
3776,O A Casa Mar Amor,Bruna Santos,2018,
3777,Vida Mar Mistério Futuro Árvore,Bruno Cardoso,2011,
3778,Cidade Vento Esperança O,Davi Lima,2012,
3779,Vento Casa Silêncio Vento Casa,Ana Costa,2010,
3780,Sonho Casa Mistério Destino Casa,Marcelo Pinto,2021,
3781,Mistério O Árvore,Cristiano Guedes,2014,
3782,Amor O Mistério,Artur Nunes,2017,
3783,O Casa Destino,Chris Almeida,2020,
3784,Luz Futuro Noite,Lucas Nunes,2014,
3785,Noite Futuro Silêncio Sombra Casa,Cristiano Lima,2014,
3786,Luz Passado Amor,Cristiano Cruz,2012,
3787,Passado Vento,Lucas Moraes,2022,
3788,Esperança Futuro,Davi Costa,2011,
3789,Silêncio Vida,Eduardo Alves,2012,
3790,A Esperança Casa Amor,Arthur Araujo,2020,
3791,Mar Noite Amor Passado,Maria Pinto,2011,
3792,Futuro Vento Vento Noite,Davi Souza,2010,
3793,Vento Passado Tempo,Eduardo Santoro,2022,
3794,Árvore Mistério,Arthur Cruz,2014,
3795,O Mar Noite,Vitor Moraes,2015,
3796,Silêncio Luz Mar,Artur Pereira,2022,
3797,Sonho Amor,Amanda Almeida,2013,
3798,Noite Luz O Mistério Esperança,Vitor Almeida,2013,
3799,Futuro Tempo,Fabricio Santos,2010,
3800,Mistério Tempo,Luiza Almeida,2016,
3801,Luz Noite Amor Cidade Sombra,Arthur Araujo,2010,
3802,Esperança Casa Casa,Rafael Rezende,2011,
3803,Cidade Vida Futuro,João Lima,2017,
3804,Esperança Sombra,Amanda Santos,2020,
3805,A Noite,Luisa Amaral,2017,
3806,Noite Futuro,Leticia Ribeiro,2014,
3807,Mistério Silêncio,Gustavo Silva,2016,
3808,Mistério Esperança Casa,David Rezende,2012,
3809,Tempo Destino Mistério,Ronaldo Nunes,2011,
3810,Esperança Passado,João Arrascaeta,2011,
3811,Mar Vento Amor Destino Noite,Ana Moraes,2017,
3812,Futuro Sombra Vida,Josué Ribeiro,2012,
3813,Casa Futuro Sombra Mistério,Ayrton Faleiros,2012,
3814,Sonho Esperança,Paolla Alves,2019,
3815,Tempo Amor Árvore Sombra Luz,Fernanda Amaral,2018,
3816,Noite Futuro Silêncio Passado Casa,Paolla Gomes,2015,
3817,O Destino Mar,Artur Pereira,2020,
3818,Sonho Mar Esperança Sonho Vento,Maria Barbosa,2020,
3819,Luz Esperança,Josué Barbosa,2018,
3820,Mistério Noite Destino,Mateus Oliveira,2017,
3821,Mistério Tempo Árvore Destino A,Paolla Moraes,2015,
3822,A Futuro,Artur Faleiros,2015,
3823,Destino Luz,Eduardo Martins,2014,
3824,Amor Árvore Sombra,Ronaldo Melo,2016,
3825,Casa Tempo Árvore Árvore Tempo,Marcelo Freitas,2014,
3826,Noite Futuro Noite Amor Futuro,Arthur Araujo,2020,
3827,Sonho Passado Vida Vida,Davi Pereira,2013,
3828,Silêncio Sonho,João Freitas,2012,
3829,Vento A Esperança Tempo Árvore,Eduardo Melo,2018,
3830,Cidade Passado Sonho Sombra,Luiza Rocha,2011,
3831,Vento Silêncio Vento,Amanda Moreira,2014,
3832,Destino Árvore Esperança,Gabriel Melo,2011,
3833,Casa Vento Luz Destino Luz,Lucas Ferreira,2014,
3834,Passado Luz Sombra Silêncio Futuro,Caio Guedes,2020,
3835,Noite Árvore Árvore,Patricia Silva,2016,
3836,O Passado,Lucas Alves,2010,
3837,Mar O Futuro,David Santoro,2017,
3838,Amor Sonho Esperança,Felipe Faleiros,2017,
3839,Sonho Silêncio Sombra,Julia Silva,2015,
3840,Vento Luz Sonho Luz,Maria Almeida,2016,
3841,Silêncio Noite Esperança Noite,Lucas Amaral,2019,
3842,Mar Amor Luz,Rodrigo Melo,2014,
3843,Passado Mistério Amor Mistério A,Hugo Alves,2010,
3844,Futuro Vento Amor Passado Mistério,Luisa Cruz,2022,
3845,Sonho Passado Cidade O Cidade,Ayrton Santos,2012,
3846,Sonho Destino Cidade Mistério,Carlos Gomes,2022,
3847,Casa O Sombra Luz O,Arthur Moraes,2010,
3848,Tempo Silêncio Vento,Paloma Arrascaeta,2019,
3849,A O Mistério Vento,Julia Ferreira,2015,
3850,O Mistério,Marcelo Oliveira,2020,
3851,Sonho Silêncio Casa Esperança,Felippe Gomes,2022,
3852,Árvore Futuro Passado A,Arthur Gomes,2010,
3853,Amor Cidade Amor,Leonardo Cruz,2019,
3854,Árvore Vida Sombra Sonho,Lucas Santos,2014,
3855,Tempo Destino Casa,João Santos,2021,
3856,O Mar O A Destino,Lucas Alves,2014,
3857,Árvore Passado Futuro,Luiza Moraes,2019,
3858,Vida Árvore Silêncio Casa Sombra,Carlos Araujo,2018,
3859,Sonho Destino Mistério,Caio Souza,2017,
3860,Luz Mistério Esperança Amor Esperança,Caio Melo,2014,
3861,Noite Esperança Vida Mistério,Ana Ferreira,2018,
3862,Árvore Destino Luz Vida Vento,Marcelo Mendes,2020,
3863,Vento Noite Vida Vento,Eduarda Saigg,2022,
3864,Cidade Amor Destino Sonho Esperança,Cleber Cardoso,2018,
3865,O Luz Silêncio,Fernanda Solano,2010,
3866,Mistério Noite Silêncio,Fernanda Mendes,2010,
3867,Cidade Casa Esperança,Luiza Santos,2022,
3868,Vida Esperança Vento Vento,Eduarda Cardoso,2019,
3869,Sombra O Destino,Eduarda Guedes,2014,
3870,Árvore Cidade,David Araujo,2016,
3871,Futuro Cidade Luz,Felipe Ferreira,2017,
3872,Destino Futuro Tempo,Cleber Rocha,2018,
3873,Árvore Mistério Sonho,Hugo Amaral,2013,
3874,Vida Cidade Cidade,Paolla Alves,2017,
3875,O O O Amor O,Felipe Freitas,2015,
3876,Amor Árvore Sombra Casa Árvore,Luan Pereira,2020,
3877,Mar Passado Passado Árvore Árvore,Ana Luiza Guedes,2011,
3878,O Luz A,Felipe Araujo,2018,
3879,Casa Futuro Mar Vida,Ronaldo Rezende,2016,
3880,Casa Futuro,Felippe Costa,2019,
3881,Sonho Sonho A Luz Luz,Bruna Moreira,2016,
3882,Vida Luz Tempo Noite Mar,Lucas Carvalho,2021,
3883,Destino Sombra Casa Esperança,Josué Oliveira,2020,
3884,O Sonho Casa Mistério,Eduarda Cruz,2015,
3885,Vida Mar Árvore,Luiza Oliveira,2022,
3886,Amor Silêncio Silêncio,Ronaldo Mendes,2019,
3887,Silêncio Noite Cidade Sombra Sonho,Cleber Oliveira,2011,
3888,Esperança Esperança Amor Passado Mar,Camila Santoro,2015,
3889,Árvore Passado A,Hugo Lima,2013,
3890,Sombra Mar Destino Silêncio,Cleber Mendes,2016,
3891,Noite Sombra Vento Luz Mar,Julia Carvalho,2016,
3892,Mistério Sonho Futuro,Patricia Simas,2012,
3893,Sonho Árvore Sombra,Vitor Silva,2021,
3894,Sombra Árvore Sonho,Rafael Rocha,2020,
3895,Esperança Luz Cidade Vento,Artur Moreira,2017,
3896,Cidade Esperança Casa,Paloma Araujo,2010,
3897,Passado Vento Noite,Cristiano Nunes,2020,
3898,Mar Casa Esperança Cidade,Hugo Araujo,2016,
3899,Passado Amor Mar Árvore,Ayrton Ribeiro,2016,
3900,Vida Sombra,Luisa Gomes,2017,
3901,Mistério Sombra O,Artur Costa,2013,
3902,Noite A Amor Silêncio Vida,Daniela Saigg,2021,
3903,A Esperança Sombra,Leticia Saigg,2015,
3904,Vida Vida,Luisa Pinto,2012,
3905,Árvore Silêncio,Rodrigo Amaral,2020,
3906,Destino Árvore Esperança Destino Vento,Fernanda Santos,2017,
3907,Cidade Casa Árvore Esperança O,Felippe Almeida,2010,
3908,Cidade Esperança,Vitor Oliveira,2020,
3909,Vida Casa Destino,Cleber Freitas,2010,
3910,A Luz,Arthur Lima,2010,
3911,Árvore Destino Luz Passado Amor,Gabriel Pereira,2021,
3912,Luz Sombra Esperança,Hugo Arrascaeta,2015,
3913,Casa Esperança Casa Árvore O,David Rocha,2020,
3914,Sonho O Noite Futuro Amor,Gabriel Moraes,2014,
3915,Cidade Noite,Paolla Pereira,2010,
3916,Casa Futuro Tempo,Amanda Costa,2012,
3917,Mar Amor,Marcelo Costa,2018,
3918,Mistério Noite Cidade,Leticia Santos,2016,
3919,Tempo Sonho Árvore Sombra Noite,João Araujo,2014,
3920,Silêncio O Árvore Silêncio Vida,Artur Pereira,2017,
3921,Cidade Cidade Vento Silêncio,Leonardo Rocha,2018,
3922,Tempo O Vida Vento,João Pinto,2016,
3923,Silêncio Destino,Marcelo Amaral,2013,
3924,O O Mistério,David Faleiros,2022,
3925,Vida Mar Cidade,Carlos Oliveira,2018,
3926,Amor Sombra Tempo Cidade,Luisa Saigg,2017,
3927,Sonho Passado A Silêncio,Rafael Silva,2017,
3928,A Futuro Casa,Paolla Santos,2011,
3929,Cidade Noite Sombra Mistério,João Simas,2021,
3930,Vida Cidade,Vitor Simas,2010,
